Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
408000,     4.08000000,1,   150.00000000,    18.37709066,     0.00000000,     0.00000000,   -40.01113200,     0.00000000,     0.00000000, -5134.74993272,     0.00000000
