Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
7200,     0.07200000,1,   150.00000000,    99.97457763,     0.00000000,     0.00000000,    -0.70607880,     0.00000000,     0.00000000, -5134.74993272,     0.00000000
