Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
544000,     5.44000000,1,   150.00000000,    49.29043396,     0.00000000,     0.00000000,    37.71189168,     0.00000000,     0.00000000, -5134.74993272,     0.00000000
