Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
304100,     3.04100000,1,   150.00000000,    54.65546545,     0.00000000,     0.00000000,   -29.82202265,     0.00000000,     0.00000000, -5134.74993272,     0.00000000
