Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
836000,     8.36000000,1,   150.00000000,   117.60130421,     0.00000000,     0.00000000,     9.07647368,     0.00000000,     0.00000000, -5134.74993272,     0.00000000
