Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
458800,     4.58800000,1,   150.00000000,    13.60060079,     0.00000000,     0.00000000,    46.06715748,     0.00000000,     0.00000000, -5134.74993272,     0.00000000
