Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
488900,     4.88900000,1,   150.00000000,    27.02255429,     0.00000000,     0.00000000,    43.11535583,     0.00000000,     0.00000000, -5134.74993272,     0.00000000
