Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
486100,     4.86100000,1,   150.00000000,    25.81148149,     0.00000000,     0.00000000,    43.38994203,     0.00000000,     0.00000000, -5134.74993272,     0.00000000
