Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
588000,     5.88000000,1,   150.00000000,    64.93436100,     0.00000000,     0.00000000,    33.39696568,     0.00000000,     0.00000000, -5134.74993272,     0.00000000
