Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
310700,     3.10700000,1,   150.00000000,    52.66584984,     0.00000000,     0.00000000,   -30.46926155,     0.00000000,     0.00000000, -5134.74993272,     0.00000000
