Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
61200,     0.61200000,1,   150.00000000,    98.16345903,     0.00000000,     0.00000000,    -6.00166980,     0.00000000,     0.00000000, -5134.74993272,     0.00000000
