Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
223200,     2.23200000,1,   150.00000000,    75.57238839,     0.00000000,     0.00000000,   -21.88844280,     0.00000000,     0.00000000, -5134.74993272,     0.00000000
