Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
888800,     8.88800000,1,   150.00000000,   121.02668786,     0.00000000,     0.00000000,     3.89856248,     0.00000000,     0.00000000, -5134.74993272,     0.00000000
