Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
69600,     0.69600000,1,    10.00000000,     7.62471679,     0.00000000,     0.00000000,    -6.82542840,     0.00000000,     0.00000000,***************,     0.00000000
