Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
20400,     0.20400000,1,    10.00000000,     9.79593322,     0.00000000,     0.00000000,    -2.00055660,     0.00000000,     0.00000000,***************,     0.00000000
