Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
71700,     0.71700000,1,    10.00000000,     7.47921940,     0.00000000,     0.00000000,    -7.03136805,     0.00000000,     0.00000000,***************,     0.00000000
