Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
16200,     0.16200000,1,    10.00000000,     9.87130920,     0.00000000,     0.00000000,    -1.58867730,     0.00000000,     0.00000000,***************,     0.00000000
