Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
8100,     0.08100000,1,    10.00000000,     9.96782531,     0.00000000,     0.00000000,    -0.79433865,     0.00000000,     0.00000000,***************,     0.00000000
