Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
51700,     0.51700000,1,    10.00000000,     8.68936981,     0.00000000,     0.00000000,    -5.07003805,     0.00000000,     0.00000000,***************,     0.00000000
