Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
41500,     0.41500000,1,    10.00000000,     9.15550450,     0.00000000,     0.00000000,    -4.06975975,     0.00000000,     0.00000000,***************,     0.00000000
