Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
46400,     0.46400000,1,    10.00000000,     8.94431099,     0.00000000,     0.00000000,    -4.55028560,     0.00000000,     0.00000000,***************,     0.00000000
