Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
67000,     0.67000000,1,    10.00000000,     7.79886456,     0.00000000,     0.00000000,    -6.57045550,     0.00000000,     0.00000000,***************,     0.00000000
