Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
38300,     0.38300000,1,    10.00000000,     9.28071738,     0.00000000,     0.00000000,    -3.75594695,     0.00000000,     0.00000000,***************,     0.00000000
