Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
89900,     0.89900000,1,    10.00000000,     6.03708375,     0.00000000,     0.00000000,    -8.81617835,     0.00000000,     0.00000000,***************,     0.00000000
