Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
17600,     0.17600000,1,    10.00000000,     9.84810597,     0.00000000,     0.00000000,    -1.72597040,     0.00000000,     0.00000000,***************,     0.00000000
