Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
44000,     0.44000000,1,    10.00000000,     9.05069471,     0.00000000,     0.00000000,    -4.31492600,     0.00000000,     0.00000000,***************,     0.00000000
