Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
55200,     0.55200000,1,    10.00000000,     8.50591019,     0.00000000,     0.00000000,    -5.41327080,     0.00000000,     0.00000000,***************,     0.00000000
