Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
98200,     0.98200000,1,    10.00000000,     5.27155787,     0.00000000,     0.00000000,    -9.63013030,     0.00000000,     0.00000000,***************,     0.00000000
