Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
87800,     0.87800000,1,    10.00000000,     6.22006216,     0.00000000,     0.00000000,    -8.61023870,     0.00000000,     0.00000000,***************,     0.00000000
