Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
24000,     0.24000000,1,    10.00000000,     9.71755671,     0.00000000,     0.00000000,    -2.35359600,     0.00000000,     0.00000000,***************,     0.00000000
