Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
81300,     0.81300000,1,    10.00000000,     6.75901431,     0.00000000,     0.00000000,    -7.97280645,     0.00000000,     0.00000000,***************,     0.00000000
