Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
61600,     0.61600000,1,    10.00000000,     8.13937370,     0.00000000,     0.00000000,    -6.04089640,     0.00000000,     0.00000000,***************,     0.00000000
