Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
2200,     0.02200000,1,    10.00000000,     9.99762571,     0.00000000,     0.00000000,    -0.21574630,     0.00000000,     0.00000000,***************,     0.00000000
