Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
32900,     0.32900000,1,    10.00000000,     9.46924307,     0.00000000,     0.00000000,    -3.22638785,     0.00000000,     0.00000000,***************,     0.00000000
