Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
91800,     0.91800000,1,    10.00000000,     5.86780533,     0.00000000,     0.00000000,    -9.00250470,     0.00000000,     0.00000000,***************,     0.00000000
