Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
2000,     0.02000000,1,    10.00000000,     9.99803769,     0.00000000,     0.00000000,    -0.19613300,     0.00000000,     0.00000000,***************,     0.00000000
