Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
91500,     0.91500000,1,    10.00000000,     5.89476886,     0.00000000,     0.00000000,    -8.97308475,     0.00000000,     0.00000000,***************,     0.00000000
