Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
80500,     0.80500000,1,    10.00000000,     6.82248335,     0.00000000,     0.00000000,    -7.89435325,     0.00000000,     0.00000000,***************,     0.00000000
