Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
10400,     0.10400000,1,    10.00000000,     9.94696054,     0.00000000,     0.00000000,    -1.01989160,     0.00000000,     0.00000000,***************,     0.00000000
