Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
51300,     0.51300000,1,    10.00000000,     8.70957171,     0.00000000,     0.00000000,    -5.03081145,     0.00000000,     0.00000000,***************,     0.00000000
