Step,Time,Particle,X,Z,Angle,Vx,Vz,Va,Fx,Fz,Fm
60700,     0.60700000,1,    10.00000000,     8.19334504,     0.00000000,     0.00000000,    -5.95263655,     0.00000000,     0.00000000,***************,     0.00000000
